time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-10-26T18:53:11.076Z,69.5356,-144.7074,5,1.8,ml,,,,0.53,ak,ak20310767,2018-11-02T00:24:22.595Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T18:52:07.052Z,63.2232,-151.1441,8.6,0.9,ml,,,,0.6,ak,ak20291616,2018-11-02T00:24:22.081Z,"111km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T18:52:07.025Z,60.3902,-152.0543,88,1.6,ml,,,,0.55,ak,ak20291615,2018-11-02T00:24:21.489Z,"39km ESE of Redoubt Volcano, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T18:48:23.770Z,19.3083333,-155.089,39.46,1.78,md,21,208,0.04397,0.1,hv,hv70671562,2018-10-26T19:13:46.590Z,"20km SE of Volcano, Hawaii",earthquake,1.82,0.8,0.079,13,reviewed,hv,hv
2018-10-26T18:46:36.350Z,36.598,-117.9861667,11.31,1.66,ml,16,104,0.155,0.17,ci,ci37405466,2018-10-27T02:05:23.043Z,"8km E of Lone Pine, CA",earthquake,0.36,0.78,0.252,14,reviewed,ci,ci
2018-10-26T18:45:58.530Z,33.5431667,-116.7191667,4.97,-0.05,ml,9,185,0.02685,0.13,ci,ci37405458,2018-10-26T20:54:03.806Z,"4km WSW of Anza, CA",earthquake,0.4,0.87,0.181,2,reviewed,ci,ci
2018-10-26T18:45:22.940Z,37.5228333,-118.8641667,3.53,0.44,md,8,314,0.07263,0.02,nc,nc73102576,2018-10-26T19:16:02.884Z,"16km SE of Mammoth Lakes, CA",earthquake,1.15,2.38,0.17,7,reviewed,nc,nc
2018-10-26T18:41:37.581Z,37.1675,-116.5994,3.2,-0.3,ml,8,149.22,0.1,0.083,nn,nn00662953,2018-10-27T02:05:20.859Z,"32km NNE of Beatty, Nevada",earthquake,,7.6,0.42,6,reviewed,nn,nn
2018-10-26T18:37:44.170Z,36.0655,31.1428,63.95,4.3,mb,,82,1.206,0.7,us,us1000hhn6,2018-10-27T14:56:38.040Z,"73km SE of Tekirova, Turkey",earthquake,5.1,9.1,0.084,40,reviewed,us,us
2018-10-26T18:33:01.420Z,61.7248,-149.8796,38.8,2,ml,,,,0.57,ak,ak20291612,2018-11-02T00:24:20.788Z,"8km ESE of Willow, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T18:30:39.207Z,68.9468,-146.7653,2.4,1.5,ml,,,,0.57,ak,ak20310763,2018-11-02T00:24:20.256Z,"104km NNW of Arctic Village, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T18:30:10.820Z,52.0661667,-176.1021667,-0.64,-0.44,ml,5,103,0.02982,0.2,av,av70808349,2018-10-26T22:18:41.820Z,"43km ENE of Adak, Alaska",earthquake,0.49,0.85,0.045,3,reviewed,av,av
2018-10-26T18:29:49.430Z,-18.0387,-178.0057,562.53,4.9,mb,,44,3.711,1.05,us,us1000hhn5,2018-10-27T14:44:10.040Z,"298km NNE of Ndoi Island, Fiji",earthquake,11,6.1,0.066,72,reviewed,us,us
2018-10-26T18:29:45.720Z,52.0688333,-176.1111667,2.13,-0.31,ml,5,111,0.02611,0.06,av,av70808344,2018-10-26T22:17:30.580Z,"43km ENE of Adak, Alaska",earthquake,0.37,0.95,0.048,5,reviewed,av,av
2018-10-26T18:28:35.620Z,33.9818333,-116.9885,4.08,0.85,ml,29,64,0.06065,0.17,ci,ci37405426,2018-10-26T20:38:31.970Z,"6km N of Beaumont, CA",earthquake,0.25,0.67,0.124,16,reviewed,ci,ci
2018-10-26T18:27:31.169Z,36.4749,-116.5942,6.3,0.7,ml,15,117.39,0.117,0.1507,nn,nn00662948,2018-10-27T02:05:18.734Z,"50km SSE of Beatty, Nevada",earthquake,,2.3,0.26,12,reviewed,nn,nn
2018-10-26T18:22:49.214Z,63.3052,-151.356,18.6,0.6,ml,,,,0.49,ak,ak20310762,2018-11-02T00:24:19.744Z,"120km W of Cantwell, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T18:15:22.890Z,38.7919998,-122.7478333,2.02,0.94,md,10,90,0.01233,0.02,nc,nc73102566,2018-10-26T19:57:11.831Z,"2km NNE of The Geysers, CA",earthquake,0.3,0.57,0.07,2,automatic,nc,nc
2018-10-26T18:14:14.948Z,51.7679,-178.6194,84.6,1.8,ml,,,,0.53,ak,ak20310761,2018-11-02T00:24:19.251Z,"35km WSW of Tanaga Volcano, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-10-26T18:11:14.087Z,61.2535,-145.0665,14.7,1.5,ml,,,,0.64,ak,ak20291610,2018-11-02T00:24:18.649Z,"44km SW of Chitina, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-10-26T18:11:08.910Z,52.0706667,-176.1193333,2.44,-0.32,ml,5,116,0.02324,0.05,av,av70808339,2018-10-26T22:01:36.410Z,"42km ENE of Adak, Alaska",earthquake,0.29,0.76,0.094,5,reviewed,av,av
2018-10-26T18:09:04.960Z,33.452,-116.3791667,8.29,0.19,ml,10,222,0.08114,0.08,ci,ci37405410,2018-10-26T20:19:35.847Z,"22km N of Borrego Springs, CA",earthquake,0.4,0.77,0.062,5,reviewed,ci,ci
2018-10-26T18:06:20.700Z,38.789,-122.7433333,2.26,1.83,md,51,41,0.007732,0.06,nc,nc73102561,2018-10-27T04:41:02.894Z,"2km NE of The Geysers, CA",earthquake,0.12,0.23,0.189,22,reviewed,nc,nc
2018-10-26T17:56:19.119Z,62.8379,-149.6664,77.2,1.3,ml,,,,0.48,ak,ak20310759,2018-11-02T00:24:18.124Z,"61km NNE of Talkeetna, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2018-10-26T17:53:32.310Z,33.4993333,-116.7966667,4.5,-0.02,ml,8,217,0.08247,0.08,ci,ci37405402,2018-10-26T20:12:21.274Z,"9km NE of Aguanga, CA",earthquake,0.4,0.54,0.157,5,reviewed,ci,ci
2018-10-26T17:50:49.504Z,39.6887,-119.8859,5.9,0,ml,4,154.75,0.1,0.0531,nn,nn00662975,2018-10-27T02:05:31.502Z,"6km NNW of Lemmon Valley, Nevada",earthquake,,8.6,0.49,3,reviewed,nn,nn
2018-10-26T17:48:56.417Z,61.742,-150.4453,56.6,1.1,ml,,,,0.09,ak,ak20310758,2018-11-02T00:24:17.634Z,"21km W of Willow, Alaska",earthquake,,1.1,,,reviewed,ak,ak
2018-10-26T17:41:26.540Z,43.9771667,-113.8583333,6.07,2.27,ml,12,126,0.297,0.12,mb,mb80315569,2018-10-27T14:41:42.548Z,"50km NE of Sun Valley, Idaho",earthquake,0.36,1.08,0.126,10,reviewed,mb,mb
2018-10-26T17:36:35.740Z,47.2773333,-121.4188333,-0.36,1.81,ml,11,69,0.3001,0.11,uw,uw61433557,2018-10-27T01:39:20.104Z,"32km SE of Riverbend, Washington",earthquake,0.37,31.61,0.208,12,reviewed,uw,uw
2018-10-26T17:35:51.540Z,47.3013333,-121.3778333,6.29,1.83,ml,5,181,0.3143,0.3,uw,uw60142708,2018-10-26T18:52:20.707Z,"33km ESE of Riverbend, Washington",earthquake,2.87,9.31,0.336,3,reviewed,uw,uw
2018-10-26T17:35:37.210Z,47.2641667,-121.422,0.61,1.62,ml,9,70,0.305,0.1,uw,uw61433552,2018-10-27T01:38:16.371Z,"33km SE of Riverbend, Washington",earthquake,0.3,11.53,0.144,10,reviewed,uw,uw
2018-10-26T17:35:17.990Z,38.7821655,-122.7409973,0.71,0.37,md,5,174,0.003506,0,nc,nc73102556,2018-10-26T17:56:03.169Z,"1km ENE of The Geysers, CA",earthquake,0.55,1.35,,1,automatic,nc,nc
2018-10-26T17:35:09.900Z,-5.9923,154.7066,168.28,4.8,mb,,38,3.101,0.73,us,us1000hhma,2018-10-27T14:24:12.040Z,"93km WNW of Panguna, Papua New Guinea",earthquake,9.4,6,0.05,122,reviewed,us,us
2018-10-26T17:29:41.265Z,61.3471,-141.0267,9.8,1,ml,,,,0.6,ak,ak20291608,2018-11-02T00:24:17.071Z,"161km NNE of Cape Yakataga, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T17:27:34.069Z,68.7711,-146.5585,13.5,1.7,ml,,,,0.88,ak,ak20291609,2018-11-02T00:24:16.484Z,"83km NNW of Arctic Village, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T17:22:16.720Z,40.515,-123.5076667,8.31,1.86,md,18,49,0.06174,0.14,nc,nc73102551,2018-10-27T05:32:02.905Z,"28km W of Hayfork, CA",earthquake,0.41,0.57,0.157,18,reviewed,nc,nc
2018-10-26T17:20:25.020Z,36.5115,-89.536,6.23,1.52,md,11,124,0.02787,0.06,nm,nm60216992,2018-10-27T14:11:19.640Z,"8km S of New Madrid, Missouri",earthquake,0.29,0.6,0.038,6,reviewed,nm,nm
2018-10-26T17:14:53.491Z,69.5263,-144.3575,17,1.6,ml,,,,0.77,ak,ak20310755,2018-11-02T00:24:15.956Z,"73km SSW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T17:13:17.650Z,37.3243333,-122.1068333,-0.26,1.2,md,14,99,0.01493,0.22,nc,nc73102541,2018-10-26T23:49:00.635Z,"3km S of Loyola, CA",quarry blast,0.7,31.61,0.172,13,reviewed,nc,nc
2018-10-26T17:09:51.945Z,56.4425,-148.5999,20,3.2,ml,,,,0.75,ak,ak20310754,2018-11-02T00:24:15.271Z,"275km ESE of Kodiak, Alaska",earthquake,,0,,,reviewed,ak,ak
2018-10-26T17:04:11.907Z,68.7306,-146.5707,7.4,1.4,ml,,,,0.95,ak,ak20310753,2018-11-02T00:24:14.655Z,"79km NNW of Arctic Village, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-10-26T17:03:54.890Z,33.499,-116.7941667,2.37,0.46,ml,17,69,0.0143,0.12,ci,ci37405370,2018-10-26T17:37:00.143Z,"9km NE of Aguanga, CA",earthquake,0.24,0.22,0.142,12,reviewed,ci,ci
2018-10-26T17:02:12.280Z,-9.5818,158.8254,15.62,5,mww,,38,1.116,0.8,us,us1000hhlx,2018-10-27T14:08:22.040Z,"124km W of Honiara, Solomon Islands",earthquake,6.8,3.8,0.075,17,reviewed,us,us
2018-10-26T16:48:28.350Z,37.4458,20.672,10,4.5,mb,,78,2.365,1.06,us,us1000hhls,2018-10-26T18:54:35.040Z,"33km SSW of Lithakia, Greece",earthquake,6.5,1.9,0.384,2,reviewed,us,us
2018-10-26T16:38:10.860Z,52.0543333,-176.1108333,-1.8,-0.51,ml,5,107,0.02221,0.1,av,av70808334,2018-10-26T21:59:22.780Z,"42km ENE of Adak, Alaska",earthquake,0.26,1.16,0.289,4,reviewed,av,av
2018-10-26T16:35:37.120Z,37.4649,20.6518,10,4.6,mb,,78,2.342,1.42,us,us1000hhll,2018-10-26T18:50:18.040Z,"32km SSW of Lithakia, Greece",earthquake,6.9,1.3,0.172,10,reviewed,us,us
2018-10-26T16:35:00.640Z,38.8219986,-122.854332,2.28,0.68,md,13,67,0.005883,0.03,nc,nc73102531,2018-10-26T17:08:03.415Z,"10km WNW of The Geysers, CA",earthquake,0.3,0.74,0.36,2,automatic,nc,nc
2018-10-26T16:27:27.738Z,63.5798,-149.8998,109.8,1.3,ml,,,,0.28,ak,ak20291599,2018-11-02T00:24:14.092Z,"51km WNW of Cantwell, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T16:27:11.447Z,68.4945,-147.1231,6,1.4,ml,,,,0.62,ak,ak20310751,2018-11-02T00:24:13.479Z,"77km WNW of Arctic Village, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T16:25:40.270Z,45.8595,-111.3448333,4.29,1.6,ml,10,100,0.305,0.08,mb,mb80315559,2018-10-27T15:24:29.970Z,"1km WNW of Manhattan, Montana",earthquake,0.45,6.21,0.014,2,reviewed,mb,mb
2018-10-26T16:19:50.598Z,35.9468,-114.9459,5.8,0.9,ml,6,177.62,0.233,0.0654,nn,nn00662938,2018-10-27T02:05:16.305Z,"10km SSE of Henderson, Nevada",earthquake,,5.5,0.01,2,reviewed,nn,nn
2018-10-26T16:09:03.310Z,45.8561667,-111.3396667,6,1.19,ml,6,202,0.307,0.07,mb,mb80317504,2018-10-31T21:09:53.670Z,"0km W of Manhattan, Montana",earthquake,0.67,6.77,0.177,2,reviewed,mb,mb
2018-10-26T16:07:09.520Z,37.442,20.5327,10,4.7,mb,,48,2.339,1.2,us,us1000hhl9,2018-10-26T16:37:18.311Z,"40km SW of Mouzaki, Greece",earthquake,5,1.9,0.098,32,reviewed,us,us
2018-10-26T15:55:13.000Z,33.5055,-116.7978333,3.16,0.48,ml,17,46,0.007167,0.15,ci,ci37405338,2018-10-26T17:37:14.144Z,"9km NE of Aguanga, CA",earthquake,0.31,0.61,0.134,14,reviewed,ci,ci
2018-10-26T15:54:24.755Z,65.55,-166.7358,19.1,3.8,ml,,,,0.63,ak,ak20291589,2018-11-02T00:32:39.209Z,"89km SSW of Shishmaref, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-26T15:50:11.860Z,-35.6403,-73.0851,18.99,4.8,mb,,107,1.108,1.17,us,us1000hhky,2018-10-26T16:21:10.040Z,"69km WSW of Constitucion, Chile",earthquake,5.4,1.7,0.121,21,reviewed,us,us
2018-10-26T15:42:13.260Z,51.6302,-176.7118,42.9,1.6,ml,,,,0.23,ak,ak20310749,2018-11-02T00:24:12.134Z,"28km S of Adak, Alaska",earthquake,,2.1,,,reviewed,ak,ak
2018-10-26T15:32:07.063Z,69.5187,-144.6627,9,2.4,ml,,,,0.46,ak,ak20291588,2018-11-02T00:24:11.496Z,"79km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T15:29:19.970Z,33.3353333,-116.3521667,7.67,0.85,ml,25,126,0.08629,0.17,ci,ci37405330,2018-10-26T16:29:01.770Z,"9km NNE of Borrego Springs, CA",earthquake,0.42,1.08,0.106,21,reviewed,ci,ci
2018-10-26T15:28:13.080Z,36.5698333,-121.0713333,9.89,0.83,md,9,101,0.02699,0.1,nc,nc73102516,2018-10-27T01:09:03.627Z,"8km ENE of Pinnacles, CA",earthquake,0.65,1.54,0.098,9,reviewed,nc,nc
2018-10-26T15:28:10.351Z,51.622,-177.7435,39.8,1.8,ml,,,,0.22,ak,ak20310747,2018-11-02T00:24:10.998Z,"40km SE of Tanaga Volcano, Alaska",earthquake,,4.6,,,reviewed,ak,ak
2018-10-26T14:56:56.662Z,51.522,-178.6037,21.6,1.8,ml,,,,0.22,ak,ak20310746,2018-11-02T00:24:10.453Z,"45km NE of Amatignak Island, Alaska",earthquake,,1.2,,,reviewed,ak,ak
2018-10-26T14:50:33.800Z,39.5708333,-121.1105,10.63,1.8,md,13,106,0.3018,0.05,nc,nc73102511,2018-10-27T04:14:02.423Z,"16km SW of La Porte, CA",earthquake,0.38,1.8,0.169,14,reviewed,nc,nc
2018-10-26T14:31:50.240Z,38.8141667,-122.8258333,1.56,1.06,md,39,45,0.005901,0.07,nc,nc73102501,2018-10-27T00:14:03.321Z,"7km NW of The Geysers, CA",earthquake,0.16,0.23,0.112,10,reviewed,nc,nc
2018-10-26T14:25:16.680Z,33.9771667,-116.9861667,2.4,0.66,ml,14,188,0.1591,0.13,ci,ci37405298,2018-10-26T23:39:34.248Z,"5km N of Beaumont, CA",earthquake,0.36,1.18,0.182,8,reviewed,ci,ci
2018-10-26T14:03:46.587Z,51.9366,-175.6437,28.8,1.9,ml,,,,0.87,ak,ak20310745,2018-11-02T00:24:09.949Z,"70km E of Adak, Alaska",earthquake,,5.5,,,reviewed,ak,ak
2018-10-26T14:02:02.321Z,63.2352,-151.3426,15,0.8,ml,,,,0.83,ak,ak20310744,2018-11-02T00:24:09.435Z,"119km NNW of Talkeetna, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2018-10-26T13:58:31.354Z,61.9733,-148.3706,25.2,1.9,ml,,,,0.69,ak,ak20291585,2018-11-02T00:24:08.758Z,"32km NE of Sutton-Alpine, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-10-26T13:56:45.830Z,37.3576,20.5843,10,4.8,mb,,104,2.431,1.31,us,us1000hhjs,2018-10-26T15:02:41.202Z,"45km SSW of Lithakia, Greece",earthquake,4.8,1.8,0.092,36,reviewed,us,us
2018-10-26T13:55:00.920Z,38.8083333,-122.8246667,0.95,0.28,md,11,65,0.003565,0.04,nc,nc73102496,2018-10-27T02:00:04.066Z,"7km WNW of The Geysers, CA",earthquake,0.29,0.74,0.335,2,reviewed,nc,nc
2018-10-26T13:46:57.144Z,61.7924,-150.4151,53.8,1.5,ml,,,,0.63,ak,ak20310742,2018-11-02T00:24:08.201Z,"20km WNW of Willow, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T13:43:33.163Z,56.4038,-152.9011,20,3.1,ml,,,,0.72,ak,ak20291581,2018-11-02T00:24:07.507Z,"142km SSE of Larsen Bay, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2018-10-26T13:43:29.244Z,67.1258,-141.0709,19.8,0.8,ml,,,,0.47,ak,ak20310740,2018-11-02T00:24:07.000Z,"72km SW of Old Crow, Canada",earthquake,,0.6,,,reviewed,ak,ak
2018-10-26T13:33:45.870Z,33.9766667,-116.9973333,3.61,2.06,ml,97,17,0.05687,0.18,ci,ci37405258,2018-10-26T19:21:40.770Z,"5km ESE of Calimesa, CA",earthquake,0.12,0.45,0.13,22,reviewed,ci,ci
2018-10-26T13:32:15.362Z,69.4663,-144.3923,3.1,2.4,ml,,,,0.67,ak,ak20291587,2018-11-02T00:24:06.361Z,"79km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T13:27:17.689Z,63.5138,-150.9958,5.4,1.4,ml,,,,0.61,ak,ak20291579,2018-11-02T00:24:05.771Z,"102km W of Cantwell, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2018-10-26T13:13:36.624Z,60.5112,-146.9507,16.6,2.3,ml,,,,0.65,ak,ak20291574,2018-11-02T00:24:05.076Z,"65km W of Cordova, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T12:56:35.850Z,33.4983333,-116.7908333,5.46,0.44,ml,17,96,0.0161,0.1,ci,ci37405250,2018-10-26T13:42:07.952Z,"9km NE of Aguanga, CA",earthquake,0.2,0.54,0.119,10,reviewed,ci,ci
2018-10-26T12:52:31.220Z,61.6256,-150.0434,43.1,1.2,ml,,,,0.53,ak,ak20291571,2018-11-02T00:24:04.535Z,"11km W of Houston, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2018-10-26T12:44:49.540Z,33.979,-116.9971667,4.42,1.2,ml,44,63,0.05909,0.13,ci,ci37405242,2018-10-26T17:46:59.790Z,"5km E of Calimesa, CA",earthquake,0.17,0.49,0.114,9,reviewed,ci,ci
2018-10-26T12:44:41.450Z,33.4818333,-116.4238333,15.98,0.45,ml,15,118,0.04149,0.13,ci,ci37405234,2018-10-26T20:07:32.380Z,"23km SSW of La Quinta, CA",earthquake,0.42,1,0.131,10,reviewed,ci,ci
2018-10-26T12:42:58.050Z,52.0778333,-176.1378333,-0.16,0.27,ml,5,131,0.02373,0.1,av,av61804221,2018-10-26T20:58:14.210Z,"41km ENE of Adak, Alaska",earthquake,0.34,0.3,0.104,4,reviewed,av,av
2018-10-26T12:42:43.740Z,33.9766667,-116.9968333,4.97,2.46,ml,104,32,0.05677,0.17,ci,ci37405226,2018-10-27T03:22:35.025Z,"5km ESE of Calimesa, CA",earthquake,0.11,0.32,0.128,129,reviewed,ci,ci
2018-10-26T12:41:13.930Z,37.523,20.5597,10,5.1,mww,,53,2.266,0.93,us,us1000hhj7,2018-10-26T20:15:27.125Z,"32km SW of Mouzaki, Greece",earthquake,6.2,1.9,0.071,19,reviewed,us,us
2018-10-26T12:40:04.080Z,38.8253333,-122.784,1.93,1.18,md,36,38,0.01214,0.03,nc,nc73102471,2018-10-26T23:21:04.005Z,"5km W of Cobb, CA",earthquake,0.15,0.24,0.183,11,reviewed,nc,nc
2018-10-26T12:32:06.260Z,37.6175,-118.888,7.25,0.43,md,14,115,0.01994,0.04,nc,nc73102466,2018-10-26T16:32:04.219Z,"8km ESE of Mammoth Lakes, CA",earthquake,0.5,0.79,0.163,12,reviewed,nc,nc
2018-10-26T12:28:38.450Z,36.582,-121.1818333,6.16,0.53,md,11,136,0.009717,0.05,nc,nc73102461,2018-10-26T18:07:03.225Z,"7km NNW of Pinnacles, CA",earthquake,0.37,0.55,0.078,11,reviewed,nc,nc
2018-10-26T12:23:53.750Z,37.8028333,-113.2261667,1.25,0.91,md,8,121,0.1703,0.3,uu,uu60302682,2018-10-26T17:06:08.350Z,"18km W of Enoch, Utah",earthquake,1.24,31.61,0.3,5,reviewed,uu,uu
2018-10-26T12:22:51.443Z,59.8067,-152.7071,93.6,2,ml,,,,0.34,ak,ak20291570,2018-11-02T00:24:03.945Z,"49km W of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T12:22:31.707Z,38.3598,-118.8891,15.6,0.8,ml,7,179.07,0.321,0.1663,nn,nn00663004,2018-10-27T02:05:46.268Z,"29km SW of Hawthorne, Nevada",earthquake,,4.1,0.39,4,reviewed,nn,nn
2018-10-26T12:14:03.534Z,61.1466,-140.0209,14.1,1.3,ml,,,,0.33,ak,ak20310734,2018-11-02T00:24:03.421Z,"142km WNW of Haines Junction, Canada",earthquake,,2.6,,,reviewed,ak,ak
2018-10-26T12:11:18.140Z,37.51,20.4897,10,4.7,mb,,132,2.265,1.09,us,us1000hhis,2018-10-26T13:21:04.040Z,"38km SW of Mouzaki, Greece",earthquake,7,1.9,0.142,15,reviewed,us,us
2018-10-26T12:11:16.841Z,63.1874,-151.3295,13.9,1.1,ml,,,,0.6,ak,ak20291569,2018-11-02T00:24:02.882Z,"114km NNW of Talkeetna, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T12:09:13.047Z,69.593,-145.031,19.4,1.3,ml,,,,0.77,ak,ak20310732,2018-11-02T00:24:02.362Z,"80km SW of Kaktovik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T12:03:22.910Z,-17.2781,-69.9387,137.31,5,mww,,103,0.536,1.56,us,us1000hhin,2018-10-28T07:25:45.643Z,"11km E of Chuquitira, Peru",earthquake,8.4,4.8,0.073,18,reviewed,us,us
2018-10-26T12:03:17.400Z,38.9707,22.4723,10,4.9,mb,,43,1.131,0.85,us,us1000hhim,2018-10-26T20:15:49.861Z,"8km NNE of Lamia, Greece",earthquake,6,1.9,0.062,83,reviewed,us,us
2018-10-26T12:02:14.650Z,33.9803333,-116.9938333,5.38,1.09,ml,36,46,0.05982,0.15,ci,ci37405194,2018-10-26T20:05:13.980Z,"6km E of Calimesa, CA",earthquake,0.19,0.53,0.126,21,reviewed,ci,ci
2018-10-26T11:55:37.630Z,33.9805,-116.995,4.24,1.07,ml,44,62,0.06017,0.14,ci,ci37405178,2018-10-26T20:00:10.170Z,"5km E of Calimesa, CA",earthquake,0.18,0.44,0.145,21,reviewed,ci,ci
2018-10-26T11:53:54.450Z,35.9188333,-117.6253333,11.21,0.81,ml,20,101,0.02552,0.08,ci,ci37405170,2018-10-27T02:05:44.513Z,"25km E of Little Lake, CA",earthquake,0.18,0.31,0.146,9,reviewed,ci,ci
2018-10-26T11:48:38.360Z,33.9771667,-116.998,4.79,2.11,ml,103,27,0.05749,0.18,ci,ci37405162,2018-10-26T19:35:48.010Z,"5km ESE of Calimesa, CA",earthquake,0.12,0.37,0.15,23,reviewed,ci,ci
2018-10-26T11:45:57.870Z,40.4373333,-125.234,23.04,2.94,md,23,282,0.6851,0.28,nc,nc73102446,2018-10-27T03:47:02.261Z,"81km W of Petrolia, CA",earthquake,1.92,31.61,0.115,50,reviewed,nc,nc
2018-10-26T11:30:40.155Z,60.3859,-143.8742,6.1,1.6,ml,,,,0.65,ak,ak20291568,2018-11-02T00:24:01.785Z,"87km WNW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-10-26T11:26:30.350Z,37.6397,20.9914,10,4.3,mwr,,98,3.804,1.21,us,us1000hhic,2018-10-26T19:29:11.558Z,"16km ESE of Lithakia, Greece",earthquake,6.7,1.8,0.093,11,reviewed,us,us
2018-10-26T11:24:25.110Z,51.7725,-178.7811667,11.91,0.9,mh,5,120,0.01284,0.26,av,av61804186,2018-10-26T20:37:40.940Z,"45km WSW of Tanaga Volcano, Alaska",earthquake,3.21,1.4,,0,reviewed,av,av
2018-10-26T11:05:49.350Z,33.4958333,-116.7865,4.96,0.21,ml,26,40,0.02015,0.14,ci,ci37405138,2018-10-26T20:05:45.000Z,"9km NE of Aguanga, CA",earthquake,0.17,0.55,0.168,5,reviewed,ci,ci
2018-10-26T10:58:35.707Z,51.4447,-177.4167,16.3,1.9,ml,,,,0.61,ak,ak20291567,2018-11-02T00:24:01.274Z,"70km SE of Tanaga Volcano, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-10-26T10:54:20.050Z,33.5061667,-116.798,3.63,0.99,ml,38,36,0.006491,0.15,ci,ci37405130,2018-10-26T13:43:51.240Z,"9km NE of Aguanga, CA",earthquake,0.16,0.38,0.131,26,reviewed,ci,ci
2018-10-26T10:53:25.935Z,69.4548,-144.3517,0,1.7,ml,,,,0.57,ak,ak20310729,2018-11-02T00:24:00.751Z,"80km SSW of Kaktovik, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2018-10-26T10:48:55.960Z,33.9256667,-116.8146667,4.79,1.15,ml,46,48,0.02807,0.17,ci,ci37405122,2018-10-26T13:43:54.180Z,"3km WNW of Cabazon, CA",earthquake,0.18,0.67,0.134,26,reviewed,ci,ci
2018-10-26T10:46:12.321Z,69.5627,-145.1682,13.8,1.4,ml,,,,0.72,ak,ak20310728,2018-11-02T00:24:00.199Z,"86km SW of Kaktovik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2018-10-26T10:45:07.260Z,33.9296667,-116.8173333,4.99,1.87,ml,76,40,0.03188,0.18,ci,ci37405114,2018-10-26T13:44:57.320Z,"3km WNW of Cabazon, CA",earthquake,0.16,0.68,0.129,24,reviewed,ci,ci
2018-10-26T10:36:43.680Z,69.4736,-144.3385,2.3,2.3,ml,,,,0.47,ak,ak20310727,2018-11-02T00:23:59.598Z,"78km SSW of Kaktovik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-10-26T10:34:46.140Z,33.9281667,-116.816,4.75,1.17,ml,45,37,0.03018,0.18,ci,ci37405106,2018-10-26T13:43:16.981Z,"3km WNW of Cabazon, CA",earthquake,0.19,0.44,0.134,29,reviewed,ci,ci
2018-10-26T10:34:42.950Z,58.208,-155.3541667,1,-0.65,ml,6,182,0.01394,0.24,av,av70808324,2018-10-26T20:29:02.950Z,"93km SE of King Salmon, Alaska",earthquake,1.02,1.16,0.287,6,reviewed,av,av
2018-10-26T10:33:57.840Z,33.927,-116.8198333,6.25,2.1,ml,103,23,0.03253,0.16,ci,ci37405098,2018-10-26T18:06:32.780Z,"3km WNW of Cabazon, CA",earthquake,0.1,0.29,0.151,109,reviewed,ci,ci
2018-10-26T10:29:30.180Z,44.3736667,-110.5525,4.71,1.35,ml,8,165,0.06824,0.15,uu,uu60302677,2018-10-26T15:43:32.410Z,"24km ESE of Old Faithful Geyser, Wyoming",earthquake,0.68,0.68,0.03,2,reviewed,uu,uu
